Time,Des_Pos_X,Des_Pos_Y,Des_Pos_Z,X,Y,Z,Alpha,Beta
0.56,-1.85714284790968,-0.857142716604273,-4.58280485505748,-1.93898363726612,-0.938983474134098,-3.58952534977991,0.0822087904237743,-0.081932426264391
0.58,-1.85038512319376,-0.850384981431419,-4.56737725303715,-1.93268279769673,-0.932682626838669,-3.57417325066311,0.0826719062959682,-0.0823908578740807
0.6,-1.8433658723758,-0.843365720639951,-4.55227492779565,-1.92602487975441,-0.926024701327361,-3.55913093953871,0.0830382168756631,-0.0827534260733262
0.62,-1.83608085470093,-0.836080701170591,-4.53750187509735,-1.91900794092568,-0.919007755146598,-3.54440258394408,0.0833100099327167,-0.0830224284695068
0.64,-1.82852745766785,-0.828527297009925,-4.52306046750425,-1.91163060718003,-0.911630414121446,-3.52999061171992,0.0834885293669973,-0.083199101581884
0.66,-1.82070275332197,-0.820702581659591,-4.50895179728864,-1.903891988444,-0.903891788161528,-3.51589635720416,0.0835758236258542,-0.0832854863109472
0.68,-1.81260389026421,-0.812603714108266,-4.49517581985887,-1.89579167145167,-0.895791464151326,-3.50212013597005,0.0835743467792919,-0.083284027319256
0.7,-1.80422916758753,-0.80422898642751,-4.48173135641315,-1.8873297406319,-0.887329526485625,-3.48866106937313,0.0834859162885422,-0.0831965161712842
0.72,-1.79557703722408,-0.795576848650837,-4.46861633230565,-1.87850672180427,-0.878506500933086,-3.47551747509768,0.0833126444122349,-0.0830250358058959
0.74,-1.78664621986245,-0.786646023895405,-4.45582802879916,-1.86932355243329,-0.869323324921757,-3.46268709087848,0.0830567906817147,-0.0827718142057604
0.76,-1.77743605542794,-0.777435846094562,-4.44336308064136,-1.85978158305488,-0.859781348849105,-3.45016701124925,0.0827204200408021,-0.0824388739735022
0.78,-1.76794564687911,-0.767945430199324,-4.43121718675045,-1.84988258380592,-0.849882343291363,-3.43795353562856,0.0823062508382055,-0.0820288978377386
0.8,-1.75817465840328,-0.758174445271333,-4.41938573994627,-1.83962867835121,-0.83962843197099,-3.42604265184173,0.081816802082009,-0.0815443612117344
0.82,-1.74812356011629,-0.74812335127627,-4.40786394856844,-1.82902233346357,-0.829022081351587,-3.4144301138602,0.0812541422989573,-0.0809872760838472
0.84,-1.73779356775686,-0.737793336175128,-4.39664678857887,-1.81806635574949,-0.818066097555013,-3.40311140255161,0.080619949850609,-0.080359248169177
0.86,-1.72718496190227,-0.727184695642537,-4.38572851232834,-1.80676388654099,-0.806763622140435,-3.39208149793602,0.0799171498967593,-0.0796631578768231
0.88,-1.71629770367377,-0.716297438599431,-4.37510303386434,-1.79511837556938,-0.79511810566679,-3.38133515144663,0.0791492723481182,-0.0789025157573809
0.9,-1.70513312469674,-0.705132895881676,-4.36476437275662,-1.7831335502729,-0.783133275815116,-3.37086705696379,0.0783187890898865,-0.0780797362022243
0.92,-1.69369396648446,-0.693693757262309,-4.35470666103687,-1.77081341471086,-0.77081313574061,-3.36067185673252,0.0774270755176396,-0.0771960970291282
0.94,-1.68198299734886,-0.681982744987836,-4.34492386147635,-1.75816223345178,-0.758161948957985,-3.35074407246973,0.0764757386289453,-0.0762531107098893
0.96,-1.67000073850812,-0.670000454860244,-4.33540935263821,-1.74518451364479,-0.745184223800503,-3.3410780191059,0.0754687847581907,-0.0752547865500823
0.98,-1.65774885564253,-0.65774858896796,-4.32615666657098,-1.73188499643397,-0.731884702159222,-3.33166801940127,0.0744093344049062,-0.0742042200780463
1,-1.64523043277681,-0.64523020173296,-4.31715954229243,-1.71826863846581,-0.718268340505776,-3.32250842215315,0.0732993550131742,-0.0731033000924731
1.02,-1.63244962466376,-0.632449369334773,-4.30841186722195,-1.70434060626571,-0.704340303784271,-3.31359360225679,0.0721399903974908,-0.0719530519220262
1.04,-1.61940868012821,-0.619408378728912,-4.29990719173412,-1.69010624842648,-0.690105941122127,-3.30491789103367,0.0709343774577041,-0.0707565939499839
1.06,-1.60610970075173,-0.606109399568684,-4.29163906011904,-1.67557109944651,-0.675570787981685,-3.29647564157358,0.0696859558964519,-0.0695173775419729
1.08,-1.59255611802113,-0.5925558587809,-4.28360126274846,-1.66074085773514,-0.660740543138192,-3.28826127556356,0.0683970561138446,-0.0682376841681807
1.1,-1.57875264178107,-0.578752390064395,-4.27578782723641,-1.64562138225904,-0.64562106430378,-3.28026929302805,0.0670689474883379,-0.0669186741485005
1.12,-1.56470341015955,-0.564703099755503,-4.26819274362858,-1.63021867063824,-0.630218348498486,-3.27249424366659,0.0657035699583842,-0.0655622192091424
1.14,-1.55041091941229,-0.550410580387659,-4.26080984159266,-1.61453885633194,-0.614538530252774,-3.26493072555873,0.0643045257470287,-0.0641719716636845
1.16,-1.53587873851264,-0.535878435090005,-4.25363318610171,-1.59858819554625,-0.598587866586647,-3.25757342323609,0.0628745158051415,-0.0627506305089425
1.18,-1.52111169186032,-0.521111441941445,-4.24665709732046,-1.58237305783118,-0.58237272681183,-3.25041711618368,0.0614151654445358,-0.0612997493538115
1.2,-1.50611552410084,-0.50611524190427,-4.23987610423926,-1.56589992061316,-0.565899586450835,-3.24345668547987,0.059927334547526,-0.0598200672207418
1.22,-1.49089395331462,-0.490893605454132,-4.23328457262605,-1.54917534392072,-0.549175006227234,-3.23668708224543,0.0584138505407033,-0.0583144354064587
1.24,-1.47545036701691,-0.475450011308869,-4.22687695129624,-1.53220597930648,-0.532205638619606,-3.23010335652048,0.056877921992416,-0.056786126734107
1.26,-1.45978936919179,-0.45978907107767,-4.22064794135197,-1.51499855150876,-0.514998209032468,-3.22370065223675,0.0553216852533833,-0.0552372676162907
1.28,-1.44391675629845,-0.443916506111782,-4.21459249037814,-1.49755985569429,-0.497559511843838,-3.21747421964831,0.053746225776796,-0.0536688598378557
1.3,-1.42783867601577,-0.427838369857893,-4.20870569244733,-1.47989674654557,-0.479896400005002,-3.21141941519796,0.052152351623726,-0.0520816125167497
1.32,-1.41155884555546,-0.411558478106334,-4.20298249902913,-1.46201611942485,-0.462015770105767,-3.20553168560635,0.050543162375799,-0.0504787086047406
1.34,-1.39508143643043,-0.395081073767339,-4.19741804573307,-1.44392492025994,-0.443924568808753,-3.19980658475262,0.0489213737075334,-0.048862925577164
1.36,-1.37841172007562,-0.378411421574794,-4.19200769123887,-1.42563012861462,-0.425629776170837,-3.19423975785742,0.0472887039850191,-0.0472359723549666
1.38,-1.36155605269489,-0.361555794054656,-4.1867470150125,-1.40713875677602,-0.40713840349114,-3.18882695668838,0.0456458879852437,-0.0455985040191739
1.4,-1.34452077653621,-0.344520457982777,-4.18163170585332,-1.38845783660839,-0.388457481298882,-3.1835640364369,0.0439936841130081,-0.0439512088614108
1.42,-1.32730989784956,-0.327309523694644,-4.17665736940732,-1.36959440688845,-0.36959404957301,-3.1784469511254,0.042335023303576,-0.0422971198287221
1.44,-1.30992806544385,-0.309927697210881,-4.17181980137246,-1.35055552200952,-0.350555163264871,-3.17347175646275,0.0406722498963192,-0.0406386414225196
1.46,-1.29238088839832,-0.292380579593004,-4.1671149857647,-1.33134823715499,-0.331347877960265,-3.16863459267286,0.0390068080588044,-0.0389772171908164
1.48,-1.27467493095227,-0.274674662253421,-4.16253909427295,-1.31197960781346,-0.31197924835624,-3.16393169947759,0.0373392463951336,-0.0373133347241696
1.5,-1.25681682046613,-0.256816502118685,-4.15808840998084,-1.29245667921828,-0.292456318486563,-3.15935941572995,0.0356700364490336,-0.0356474080233479
1.52,-1.2388109005105,-0.238810531495912,-4.15375916794979,-1.2727864728196,-0.272786110841969,-3.15491417472293,0.0340017573201778,-0.0339821122644762
1.54,-1.22066199869935,-0.220661626944326,-4.14954776617338,-1.25297599803645,-0.252975635199539,-3.15059250675616,0.0323365276941751,-0.0323196256649292
1.56,-1.20237578270599,-0.202375455673705,-4.14545075768167,-1.23303223797021,-0.233031875027925,-3.14639101687384,0.0306756459606412,-0.0306612592122017
1.58,-1.18395874812139,-0.183958464471702,-4.14146484916725,-1.21296214884814,-0.212961786177356,-3.1423063982315,0.0290196010741634,-0.0290074685302665
1.6,-1.16541781684376,-0.165417506103901,-4.13758687217618,-1.19277265492836,-0.19277229178942,-3.13833543808491,0.0273684425607819,-0.0273582507795954
1.62,-1.14675780866961,-0.146757456789849,-4.13381363824841,-1.17247062990254,-0.172470266284094,-3.13447500582586,0.0257241507009081,-0.025715655411322
1.64,-1.12798345519091,-0.127983089729391,-4.13014207775577,-1.15206291241686,-0.152062548484353,-3.13072206624621,0.0240887722646966,-0.0240817847928349
1.66,-1.10910025645864,-0.109099912418941,-4.12656924894325,-1.13155629383722,-0.131555930032109,-3.12707364932402,0.0224635709276958,-0.0224579251381819
1.68,-1.09011443198768,-0.0901141228357757,-4.12309233218909,-1.11095751658367,-0.110957153346986,-3.12352685964433,0.0208490698749898,-0.0208445940491501
1.7,-1.07103288109591,-0.0710325723669457,-4.11970862750965,-1.09027327341321,-0.0902729105078393,-3.1200788877101,0.0192450884025345,-0.0192415796238891
1.72,-1.05186129949216,-0.0518609701020084,-4.11641546431037,-1.06951018980239,-0.0695098271778062,-3.11672699557887,0.0176525231546016,-0.017649806661197
1.74,-1.03260413754368,-0.0326037957336083,-4.1132102332729,-1.04867483100099,-0.0486744687212076,-3.11346853349164,0.016073440754785,-0.0160713852931947
1.76,-1.01326654073372,-0.0132661987339702,-4.11009043491132,-1.02777370134636,-0.0277733394934236,-3.11030091448317,0.0145091766343716,-0.014507669518141
1.78,-0.993854294521455,0.00614603875196068,-4.10705366407918,-1.00681323910309,-0.00681287789405269,-3.1072216120651,0.0129603677309137,-0.0129593073174811
1.8,-0.974373824341951,0.0256265019065189,-4.10409760996959,-0.985799816366375,0.0142005440174388,-3.10422817139644,0.0114269524882291,-0.0114262406558465
1.82,-0.954831737046427,0.045168587537481,-4.1012200387414,-0.96473973408033,0.035260625407567,-3.10131821161975,0.00990861062817889,-0.00990815914977588
1.84,-0.935232588569938,0.0647677236586922,-4.0984187403722,-0.9436392056534,0.0563611526845016,-3.09848941369272,0.00840696707086316,-0.00840671610424579
1.86,-0.915580975559504,0.0844193343840838,-4.095691597256,-0.922504373029386,0.077495984291831,-3.09573953150936,0.00692357134258771,-0.00692345278144244
1.88,-0.895882121826328,0.104118203468083,-4.09303656470136,-0.901341300408293,0.0986590560921295,-3.0930663676059,0.00545925584367355,-0.00545920569864189
1.9,-0.876141840140193,0.123858509105811,-4.09045166817099,-0.880155973417969,0.119844382277642,-3.09046778154089,0.00401416994932556,-0.00401414405798691
1.92,-0.856366531925711,0.143633824230506,-4.08793500327181,-0.858954299083917,0.141046055480017,-3.08794169983722,0.00258778030330275,-0.00258777004639581
1.94,-0.836561939320963,0.163438377273695,-4.08548471315005,-0.837742093775299,0.162258258982861,-3.08548610587288,0.00118011938656938,-0.00118015472828203
1.96,-0.816732083777479,0.183268193115742,-4.08309899822812,-0.816525077717328,0.183475273150258,-3.08309904109495,-0.00020708004043243,0.00020700606162973
1.98,-0.796881554740169,0.2031187254439,-4.0807761268967,-0.79530888856276,0.204691460872055,-3.08077860028758,-0.00157273802142788,0.00157266682568294
2,-0.77701548578462,0.222984842756444,-4.07851441668891,-0.774099077040209,0.225901271467846,-3.07852292222328,-0.0029164452486125,0.00291641287865018
2.02,-0.757139554617096,0.242860828362672,-4.07631223428034,-0.752901106959688,0.247099240664113,-3.07633019873039,-0.00423846306265209,0.00423846034773312
2.04,-0.737259879345109,0.262740488121845,-4.07416799471087,-0.731720354139931,0.268279991665549,-3.07419868140121,-0.00553961687185865,0.00553955353686083
2.06,-0.717381034667522,0.282619255490443,-4.07208016370865,-0.710562088049338,0.28943825513336,-3.07212666318431,-0.0068192110341061,0.00681899946389115
2.08,-0.697506911351938,0.302493334388774,-4.07004727420872,-0.689431481398478,0.310568859443784,-3.07011248967217,-0.00807587616494234,0.00807551772595774
2.1,-0.677641984590759,0.322358289927197,-4.06806789640758,-0.668333616605186,0.331666722687456,-3.0681545464792,-0.00930897050159168,0.00930850241251368
2.12,-0.657791201562116,0.342209154428611,-4.06614063249122,-0.647273483903307,0.352726854463713,-3.06625126080992,-0.0105184757866001,0.0105179115842983
2.14,-0.637959981429872,0.362040427428449,-4.06426411663509,-0.626255981382384,0.373744355714849,-3.06440110879573,-0.0117049972678352,0.011704267273337
2.16,-0.618153678265834,0.381846662753791,-4.06243702123382,-0.605285909667149,0.394714424640701,-3.0626026143267,-0.0128691825583269,0.0128681237315287
2.18,-0.598375910952321,0.40162434154179,-4.06065809134984,-0.584367956726733,0.415632374488543,-3.06085433448984,-0.0140098657930047,0.0140084123793352
2.2,-0.578630567371791,0.421369665040522,-4.05892611173069,-0.563506716492201,0.436493612316014,-3.05915487021922,-0.0151262540459102,0.0151244274875249
2.22,-0.55892193598486,0.441078361023318,-4.05723988690576,-0.542706688139985,0.457293639213504,-3.05750285623692,-0.0162181213459674,0.0162159585196721
2.24,-0.539254679366797,0.46074571174224,-4.05559824114975,-0.521972275836147,0.478028050442532,-3.05589696611943,-0.0172857810497053,0.0172832639685913
2.26,-0.519633810291588,0.480366580835181,-4.05400001898527,-0.501307788551145,0.4986925355,-3.0543359172427,-0.0183300592014136,0.0183270476734079
2.28,-0.500063444649296,0.499936843798295,-4.05244411988031,-0.480717427966283,0.519282892620897,-3.05281845892844,-0.0193508778004344,0.0193472236532974
2.3,-0.480546896645109,0.519453320820586,-4.05092950633472,-0.460205289832793,0.53979502756379,-3.05134337497881,-0.0203473205369301,0.0203430099018808
2.32,-0.461087869337294,0.538912367846307,-4.04945515431265,-0.439775375365869,0.560224939806625,-3.0499094815807,-0.0213190288169155,0.021314107736658
2.34,-0.441690353855788,0.558309977497054,-4.04802005121017,-0.419431590204353,0.580568723616494,-3.04851562617649,-0.0222661020454322,0.0222606020882539
2.36,-0.422358629402204,0.577641779071765,-4.04662319585531,-0.399177744458615,0.600822567842893,-3.0471606915035,-0.0231890976265477,0.0231829615004189
2.38,-0.40309703649711,0.596903306948779,-4.04526360694944,-0.379017550659877,0.620982758401183,-3.04584359595328,-0.0240887649745095,0.0240818134124153
2.4,-0.383908720953122,0.616091514659654,-4.0439403782345,-0.358954611352344,0.64104569395023,-3.0445632815638,-0.0249645455215088,0.0249567001789961
2.42,-0.364796787065193,0.635203408909823,-4.04265263243225,-0.338992430741248,0.661007871491257,-3.04331872181699,-0.0258159254759813,0.0258072208844794
2.44,-0.345764608317068,0.654235645688526,-4.04139949655381,-0.319134419337403,0.680865880910397,-3.04210891638859,-0.0266428348046699,0.0266333375262654
2.46,-0.32681579449258,0.673184567679959,-4.04018010260177,-0.299383893758863,0.700616405119634,-3.04093289339034,-0.0274456101137716,0.0274353423587903
2.48,-0.307954191675656,0.69204620426327,-4.03899358757014,-0.279744076774035,0.720256219867692,-3.03978971225898,-0.0282249946489382,0.0282138578935263
2.5,-0.28918328406513,0.710817008182144,-4.03783912389273,-0.260218091820343,0.739782200957257,-3.03867845851117,-0.0289814079190138,0.0289692439889108
2.52,-0.270505622670869,0.729494577115403,-4.03671595539476,-0.240808956136846,0.759191332862087,-3.03759823925972,-0.0297142315120343,0.0297010331425962
2.54,-0.251923989716115,0.748076206071553,-4.03562332958922,-0.22151959493937,0.778480691227602,-3.03654818723972,-0.030423241214909,0.0304090811682081
2.56,-0.233441375341335,0.766558905471603,-4.03456049373382,-0.202352842924037,0.797647441434547,-3.03552745820205,-0.0311085876310664,0.0310935424246719
2.58,-0.215060977603529,0.784939401149892,-4.03352669483099,-0.183311444304574,0.816688838433375,-3.0345352332221,-0.0317707961796282,0.0317548698155335
2.6,-0.196786147506088,0.803214203470742,-4.03252118290667,-0.164398052403321,0.835602227221236,-3.03357072006421,-0.0324106984856182,0.0323937602350244
2.62,-0.178619430781641,0.821380816190636,-4.03154327176651,-0.145615219937521,0.854385055684261,-3.03263314455686,-0.0330282341461465,0.0330102055761505
2.64,-0.160563024713872,0.839437165335039,-4.03059231298586,-0.126965402907703,0.873034869200898,-3.03172175375213,-0.0336230173015619,0.0336039458527113
2.66,-0.142619356056065,0.857380864687064,-4.02966765267544,-0.108450971051112,0.891549298521311,-3.03083581517952,-0.0341950604422539,0.0341750369762662
2.68,-0.124791026917015,0.875209282937265,-4.02876863380069,-0.0900742079954847,0.909926059735205,-3.02997461705213,-0.0347447072390872,0.034723796491078
2.7,-0.107080814761023,0.892919543683634,-4.02789459618184,-0.0718373112872784,0.92816295414559,-3.02913746980831,-0.0352726325434013,0.0352508035741121
2.72,-0.0894913460312111,0.910508940592679,-4.02704489957815,-0.0537423894117277,0.946257872298133,-3.02832370425759,-0.0357794304312366,0.035756575457512
2.74,-0.0720244261902248,0.927975788621775,-4.02621897320204,-0.0357914534663396,0.964208804509975,-3.02753266597277,-0.03626477151073,0.0362409053565683
2.76,-0.0546820031895002,0.945318199552645,-4.02541624485188,-0.0179864301039374,0.982013824795652,-3.02676371969414,-0.0367286139517445,0.0367038135761435
2.78,-0.0374661573527366,0.962534096004006,-4.02463613898754,-0.000329164767091869,0.999671087777649,-3.02601624752548,-0.0371711864450748,0.037145534173499
2.8,-0.0203790956872736,0.979621218677007,-4.02387807711151,0.0171785783195071,1.01717882864757,-3.02528964985206,-0.0375929809891255,0.0375665092931571
2.82,-0.00342310043748703,0.996577191929347,-4.02314148172745,0.0345351165019172,1.03453536363764,-3.02458334572968,-0.0379946876973284,0.037967338053638
2.84,0.013400133107735,1.01340036487534,-4.02242582817847,0.0517388558314502,1.05173909932871,-3.02389676812042,-0.0383763608664642,0.0383481210189591
2.86,0.0300890891896719,1.03008929091472,-4.02173061299185,0.0687882872473852,1.06878852744273,-3.02322936554054,-0.0387379354559472,0.0387088640733561
2.88,0.0466421342755454,1.04664235470172,-4.0210553285688,0.0856819778275001,1.08568221527543,-3.02258060184717,-0.039079591526595,0.0390497671915712
2.9,0.0630575567772644,1.06305782331268,-4.02039946603993,0.102418570519721,1.10241880554609,-3.02194995621243,-0.0394017028458924,0.0393711844351054
2.92,0.0793335671653757,1.07933384639101,-4.01976251527456,0.118996784132345,1.11899701635344,-3.02133692357112,-0.0397048367430836,0.0396736238382875
2.94,0.0954685938301594,1.09546883016599,-4.01914398922426,0.135415415796046,1.13541564456828,-3.02074101274936,-0.0399893824575102,0.0399574537829977
2.96,0.111461479310067,1.11146168111757,-4.01854344037096,0.15167334522627,1.15167357064715,-3.02016174493579,-0.0402553115473456,0.040222710868087
2.98,0.127310988545162,1.12731118876159,-4.01796041905806,0.167769524505028,1.1677697469513,-3.01959865499796,-0.0405027851288076,0.0404695818148075
3,0.14301584219761,1.14301607044951,-4.0173944757675,0.18370297567933,1.18370319549782,-3.01905129077331,-0.0407321067270791,0.0406983677232465
3.02,0.158574716651675,1.15857497136834,-4.0168451611198,0.19947279075629,1.19947300793724,-3.01851921327544,-0.040943722276308,0.0409094840723265
3.04,0.173986300892163,1.17398653575287,-4.01631203072247,0.215078131972699,1.21507834598235,-3.01800199643927,-0.0411381491372208,0.0411034040667011
3.06,0.189249673389465,1.18924987614613,-4.01579467751098,0.230518236523988,1.23051844722929,-3.01749922488307,-0.0413155112322183,0.0412802861636501
3.08,0.20436397439957,1.20436416343564,-4.01529270338106,0.245792412458822,1.2457926200781,-3.01701049503505,-0.0414759451269097,0.0414402979330077
3.1,0.219328308128296,1.21932850859779,-4.01480571018222,0.260900031759149,1.26090023659027,-3.0165354145077,-0.0416197114940235,0.0415837070516076
3.12,0.234141756519433,1.23414198017971,-4.01433330086412,0.27584053010047,1.27584073228814,-3.01607360201094,-0.0417471773861874,0.0417108672654134
3.14,0.248803380651221,1.24880360602662,-4.01387507959864,0.290613406848837,1.29061360615228,-3.01562468736288,-0.0418588145047603,0.0418222169896142
3.16,0.263312431124984,1.26331263306122,-4.01343067029577,0.305218226827142,1.3052184229641,-3.01518831041557,-0.0419549409422763,0.0419180705027434
3.18,0.27766837461747,1.27766855957947,-4.01299971898959,0.31965462256922,1.31965481562733,-3.01476412090364,-0.0420356910926388,0.0419985936225017
3.2,0.29187064671612,1.29187083138744,-4.01258187157895,0.333922285844816,1.33392247603043,-3.01435177844941,-0.0421013113071287,0.0420640426030697
3.22,0.305918681906092,1.30591887926157,-4.01217677632904,0.348020965887142,1.34802115336208,-3.01395095207926,-0.0421521206251059,0.0421147323476626
3.24,0.319811913570253,1.31981211894864,-4.01178408387138,0.361950469393816,1.36195065411455,-3.01356132017223,-0.0421885107740089,0.0421510364085306
3.26,0.333549840824118,1.33355003333959,-4.01140345321694,0.375710660980252,1.37571084271671,-3.01318257014725,-0.0422108643589464,0.0421733205448574
3.28,0.347132180893478,1.34713236100279,-4.01103456559091,0.389301466005215,1.38930164477767,-3.01281439804314,-0.0422193689670291,0.0421817930353969
3.3,0.360558646526193,1.36055882262922,-4.01067710415426,0.402722864965828,1.4027230408892,-3.01245650860341,-0.0422142853805121,0.0421767218529195
3.32,0.373828970644636,1.37382915047101,-4.01033075598517,0.415974890017626,1.41597506319691,-3.01210861461547,-0.0421959145953339,0.0421584065053949
3.34,0.386942909531346,1.38694309224214,-4.00999521236229,0.429057624947384,1.42905779538643,-3.01177043681097,-0.0421645938868352,0.0421271748185771
3.36,0.399900272820386,1.39990044858833,-4.00967017152748,0.441971205341212,1.44197137294136,-3.01144170371016,-0.0421206594707716,0.0420833530843479
3.38,0.412700994356061,1.41270116357826,-4.00935534541472,0.454715820187955,1.45471598497117,-3.01112215161998,-0.0420643575530686,0.0420271967423784
3.4,0.425345027089983,1.42534519324504,-4.00905044980041,0.467291707774744,1.4672918698009,-3.01081152433945,-0.041995971777691,0.0419589914667975
3.42,0.437832363362426,1.43783252910973,-4.00875520589708,0.479699152699599,1.47969931201735,-3.01050957257852,-0.0419157966540791,0.0418790298750821
3.44,0.45016303736408,1.45016320113219,-4.00846934056722,0.491938485795567,1.49193864240367,-3.01021605386343,-0.0418241345241033,0.0417876089865358
3.46,0.462337151731821,1.46233730560068,-4.00819258826875,0.504010081378226,1.50401023519701,-3.00993073190363,-0.0417212648189438,0.0416850008468386
3.48,0.474354841369183,1.47435498395332,-4.00792468976902,0.515914364949171,1.51591451598151,-3.00965337830234,-0.0416074732528806,0.0415714964480465
3.5,0.486216273435303,1.48621641080892,-4.00766539108993,0.527651806231535,1.52765195457417,-3.00938377133788,-0.0414830566677764,0.0414473987672855
3.52,0.497921669129415,1.4979218099881,-4.00741444452567,0.539222914216818,1.5392230599971,-3.00912169492668,-0.0413483018952627,0.041312996004455
3.54,0.50947130369085,1.50947145451334,-4.00717160864273,0.550628237165908,1.55062838048186,-3.00886693857865,-0.0412034857567398,0.0411685615822272
3.56,0.520865506399035,1.52086566660893,-4.00693664827986,0.561868362609986,1.56186850347335,-3.00861929735802,-0.0410488750633769,0.0410143541460477
3.58,0.53210466092276,1.53210481798465,-4.00670933457241,0.572943917333154,1.57294405561434,-3.00837857184611,-0.0408847263124131,0.0408506171964174
3.6,0.543189196559361,1.54318932839006,-4.00648944485053,0.583855566983604,1.58385570244249,-3.00814456839854,-0.0407112868426638,0.0406775874671649
3.62,0.554119482951452,1.55411959047915,-4.00627675627795,0.594604017878724,1.59460415054689,-3.00791710022817,-0.0405288724262613,0.0404956021008475
3.64,0.564895933142241,1.56489603634796,-4.00607105153418,0.605190011038893,1.60519014117419,-3.00769598553808,-0.040337794023609,0.0403049895337154
3.66,0.575519046081073,1.5755191682683,-4.00587212143784,0.615614320179427,1.61561444808122,-3.00748104699271,-0.0401383247734963,0.0401060249453318
