Time,Des_Pos_X,Des_Pos_Y,Des_Pos_Z,X,Y,Z,Hx,Hy,Hz,Alpha,Beta
8.44,-0.257893650419114,0.254053440183968,-0.585964550139705,-0.251774918703014,0.235839773182361,-1.5861608060309,-0.255641179317083,0.251990284478075,-0.586298709032648,-0.016151334217837,-0.00386627024625907
8.46,-0.269491122889789,0.265106132834443,-0.589830374296596,-0.263204995804583,0.246310357689322,-1.5900070016729,-0.267255212634227,0.26314155490582,-0.590156859629657,-0.0168321300734472,-0.0040502279031913
8.48,-0.281071971878587,0.276093414513509,-0.593690657292862,-0.274619250152768,0.256717885023862,-1.59384742397335,-0.278853070260906,0.274225595100554,-0.594009659705984,-0.0175087615514299,-0.00423383275694104
8.5,-0.292635483024193,0.287012574273817,-0.597545161008064,-0.286016912969363,0.267059705606268,-1.59768182476563,-0.290434006024264,0.28523967938434,-0.597856851161565,-0.018181152759305,-0.00441710741846557
8.52,-0.304180943034768,0.297860917976085,-0.601393647678256,-0.297397205023751,0.277333155682433,-1.60150995209502,-0.301997271943741,0.296181091325224,-0.601698172455305,-0.0188492512149179,-0.00460008314351982
8.54,-0.315707639731959,0.308635768953832,-0.605235879910653,-0.308759336810468,0.287535559260189,-1.60533155002838,-0.313542118371925,0.307047124706353,-0.605533358484521,-0.0195130268808339,-0.00478279979599816
8.56,-0.327214862094814,0.319334468673804,-0.609071620698271,-0.320102557663763,0.297664424672118,-1.60914636401947,-0.325067812507757,0.317835156261273,-0.609362143384095,-0.0201723483089491,-0.00496527524624982
8.58,-0.338701900303655,0.329954377391936,-0.612900633434552,-0.331426218809662,0.307717452573809,-1.61295419012332,-0.336573647241857,0.328542598869897,-0.613184307969287,-0.0208269278118929,-0.00514745116352634
8.6,-0.350168045783858,0.34049287480466,-0.616722681927953,-0.342729675445573,0.317692317612373,-1.61675483536559,-0.348058914465807,0.339166858167369,-0.616999643671434,-0.0214764964398688,-0.00532926424632202
8.62,-0.361612591249558,0.35094736069543,-0.620537530416519,-0.354012271320882,0.327586692248515,-1.62054810150844,-0.359522904393775,0.349705359262206,-0.620807936519219,-0.0221208068795942,-0.00551066096357739
8.64,-0.373034830747282,0.361315255576287,-0.624344943582428,-0.365273338736952,0.337398246756528,-1.62433378505048,-0.370964905562478,0.360155546735047,-0.624608967230721,-0.0227596334543006,-0.00569159755467915
8.66,-0.384434059699495,0.371594001324305,-0.628144686566498,-0.376512198547126,0.347124649224301,-1.62811167722681,-0.382384204831152,0.370514884637204,-0.628402511304275,-0.0233927721237338,-0.00587204002946027
8.68,-0.395809574948059,0.381781061812778,-0.631936524982686,-0.387728160156724,0.356763565553312,-1.63188156400897,-0.393780087381512,0.38078085648901,-0.632188339107966,-0.0240200404841538,-0.00605196416819993
8.7,-0.407160674797611,0.391873923536962,-0.635720224932537,-0.398920521523045,0.366312659458635,-1.635643226105,-0.405151836717707,0.390950965277999,-0.635966215967579,-0.0246412777683345,-0.00623135552162355
8.72,-0.418486659058844,0.401870096234248,-0.639495553019615,-0.410088569155363,0.375769592468933,-1.63939643895939,-0.416498734666267,0.401022733456915,-0.63973590225287,-0.0252563448455639,-0.00641020941090272
8.74,-0.429786829091697,0.411767113498599,-0.643262276363899,-0.421231578114935,0.385132023926462,-1.6431409727531,-0.427820061376056,0.410993702941574,-0.64349715346203,-0.0258651242216445,-0.00658853092765531
8.76,-0.441060487848456,0.421562533389098,-0.647020162616152,-0.432348812014993,0.394397610987072,-1.64687659240357,-0.439115095318213,0.420861435108586,-0.647249720304223,-0.0264675200388926,-0.00676633493394537
8.78,-0.452306939916743,0.431253939032458,-0.650768979972248,-0.443439523020748,0.403564008620203,-1.65060305756471,-0.450383113286085,0.430623510792941,-0.650993348780127,-0.0270634580761387,-0.0069436460622832
8.8,-0.463525491562422,0.440838939219355,-0.654508497187474,-0.454502951849389,0.412628869608889,-1.65432012262688,-0.461623390395171,0.440277530285496,-0.654727780260399,-0.0276528857487276,-0.00712049871562532
8.82,-0.474715450772379,0.450315168994413,-0.658238483590793,-0.465538327770083,0.421589844549753,-1.65802753671693,-0.472835200083041,0.449821113330343,-0.658452751562023,-0.0282357721085179,-0.00729693706737444
8.84,-0.485876127297224,0.459680290239732,-0.661958709099075,-0.476544883513562,0.430444630799122,-1.66172504668987,-0.484017819802254,0.459251916364612,-0.662167997031588,-0.0288120761242515,-0.00747300584451621
8.86,-0.497006832693856,0.468931992251779,-0.665668944231285,-0.487521977860242,0.439191247698809,-1.66541244342902,-0.495170568967405,0.468567707346642,-0.665873288281696,-0.029381546172038,-0.00764866568409544
8.88,-0.508106880367937,0.478067992311517,-0.669368960122646,-0.498469002177148,0.447827681131896,-1.66908955211687,-0.506292769592651,0.477766233421354,-0.669568430904194,-0.0299439432418798,-0.0078238472349113
8.9,-0.51917558561624,0.487086036247638,-0.673058528538746,-0.50938533291563,0.456351905487346,-1.67275619295715,-0.517383740307335,0.486845260702366,-0.673253226094653,-0.0304990587738682,-0.00799849267654031
8.92,-0.530212265668886,0.495983898992739,-0.676737421889629,-0.520270335647868,0.464761908482374,-1.67641218003477,-0.528442798693749,0.495802585070425,-0.676927469173858,-0.0310467006299826,-0.008172554020595
8.94,-0.541216239731462,0.50475938513233,-0.680405413243821,-0.531123365066876,0.473055691162447,-1.6800573213158,-0.539469261287076,0.504636032171223,-0.680590949656381,-0.0315866930940904,-0.0083459931107238
8.96,-0.552186829027017,0.513410329446517,-0.684062276342339,-0.541943764986498,0.481231267901281,-1.68369141864748,-0.55046244357533,0.51334345741314,-0.684243451317589,-0.0321188768719465,-0.0085187816226111
8.98,-0.563123356837924,0.521934597444236,-0.687707785612641,-0.552730868341408,0.489286666400841,-1.6873142677582,-0.561421659999288,0.521922745964874,-0.687884752258954,-0.0326431090911941,-0.00869090106397717
9,-0.574025148547635,0.53033008588991,-0.691341716182545,-0.563483997187116,0.497219927691344,-1.6909256582575,-0.572346223952429,0.530371812753025,-0.691514624971587,-0.033159263301364,-0.00886234277457824
9.02,-0.584891531682282,0.538594723322391,-0.694963843894094,-0.574202462699959,0.505029106131258,-1.69452537363611,-0.583235447780857,0.538688602459601,-0.69513283639789,-0.0336672294738751,-0.00903310792620648
9.04,-0.595721835952171,0.546726470566059,-0.69857394531739,-0.58488556517711,0.512712269407301,-1.69811319126591,-0.594088642783227,0.546871089519482,-0.698739147991261,-0.034166914002034,-0.00920320752269
9.06,-0.606515393293118,0.554723321233957,-0.702171797764373,-0.595532594036568,0.520267498534441,-1.70168888239993,-0.604905119210663,0.554917278117846,-0.702333315773779,-0.0346582397010355,-0.00937266239989278
9.08,-0.617271537907663,0.562583302222844,-0.705757179302554,-0.606142827817169,0.527692887855896,-1.70525221217239,-0.615684186266683,0.562825202187576,-0.705915090391833,-0.0351411458079619,-0.00954150322571479
9.1,-0.627989606306142,0.570304474200023,-0.709329868768714,-0.616715534178579,0.534986545043135,-1.70880293959863,-0.626425152107107,0.570592925406648,-0.709484217169649,-0.0356155879817837,-0.00970977050009192
9.12,-0.638668937347609,0.577884932081842,-0.712889645782536,-0.627249971490044,0.542146596051801,-1.7123408178974,-0.637127324488214,0.578218542893268,-0.713040436355983,-0.0360815350425761,-0.00987751361444181
9.14,-0.649308872280621,0.585322805503747,-0.716436290760207,-0.637745481810542,0.549171378346361,-1.71586562877785,-0.647790041980463,0.585700236498334,-0.71658351178931,-0.0365388309198056,-0.010044729082208
9.16,-0.659908754783873,0.592616259281768,-0.719969584927957,-0.648201493109721,0.556059287875806,-1.71937720886432,-0.658412663568238,0.593036205324281,-0.720113259962989,-0.0369872782386537,-0.0102113479165681
9.18,-0.670467931006682,0.599763493865318,-0.723489310335561,-0.658617418703733,0.562808691308061,-1.72287539393741,-0.668994543043996,0.60022466235951,-0.723629498073586,-0.0374267228062955,-0.0103773105922255
9.2,-0.680985749609321,0.606762745781211,-0.726995249869774,-0.668992661636274,0.569417982691882,-1.72636001303272,-0.679535033756047,0.607263858850435,-0.7271320370193,-0.0378570213023798,-0.0105425674122421
9.22,-0.691461561803194,0.613612288068768,-0.730487187267731,-0.679326614678579,0.575885583456855,-1.72983088844076,-0.69003348860848,0.614152084299227,-0.730620681445293,-0.038278041279028,-0.010707078508039
9.24,-0.70189472139086,0.620310430705921,-0.733964907130287,-0.689618660329432,0.582209942413399,-1.73328783570701,-0.700489260061091,0.62088766646156,-0.734095229787646,-0.0386896611608355,-0.0108708138393957
9.26,-0.712284584805892,0.626855521026202,-0.737428194935297,-0.699868170815153,0.588389535752762,-1.73673066363188,-0.710901700129292,0.627468971344332,-0.737555474315855,-0.0390917702448704,-0.0110337531944506
9.28,-0.722630511152572,0.633245944126511,-0.740876837050857,-0.710074508089609,0.594422867047025,-1.74015917427075,-0.721270160384033,0.633894403203397,-0.74100120117382,-0.0394842687006744,-0.011195886189701
9.3,-0.732931862245432,0.639480123265569,-0.744310620748478,-0.72023702383421,0.6003084672491,-1.74357316293392,-0.731593991951712,0.640162404541311,-0.744432190419286,-0.0398670675702623,-0.0113572122700028
9.32,-0.743188002648611,0.645556520252958,-0.747729334216204,-0.730355059457904,0.606044894692727,-1.74697241818666,-0.741872545514082,0.646271456105085,-0.747848216061676,-0.0402400887681222,-0.0115177407085707
9.34,-0.753398299715059,0.651473635828643,-0.751132766571686,-0.740427946097187,0.611630735092482,-1.75035672184918,-0.752105171308168,0.652220076883988,-0.75124904609831,-0.0406032650812154,-0.0116774906069783
9.36,-0.763562123625556,0.657230010032897,-0.754520707875185,-0.750455004616095,0.617064601543769,-1.75372584899664,-0.762291219126161,0.658006824107372,-0.754634442548947,-0.0409565401689767,-0.0118364908951578
9.38,-0.773678847427572,0.66282422256652,-0.757892949142524,-0.760435545606207,0.622345134522823,-1.75707956795914,-0.77243003831533,0.663630293242548,-0.758004161488666,-0.041299868563314,-0.0119947803314004
9.4,-0.783747847073923,0.668254893141276,-0.761249282357974,-0.770368869541131,0.627471002291591,-1.76041764035826,-0.7825209778422,0.669089118114914,-0.76135795310271,-0.0416332153856159,-0.0121524074121517
9.42,-0.793768501461286,0.673520681820462,-0.764589500487095,-0.780254339333169,0.632441013076052,-1.76373985039238,-0.792563410897778,0.674381998685602,-0.764695586866829,-0.0419564718425409,-0.0123093824170287
9.44,-0.803740192468495,0.678620289349515,-0.767913397489498,-0.790091421258593,0.63725403093206,-1.76704604466414,-0.802556738057987,0.679507661442295,-0.768016892644147,-0.0422694997673621,-0.0124656396406877
9.46,-0.813662304994678,0.683552457476584,-0.77122076833156,-0.79987956925069,0.641908891884116,-1.77033607130301,-0.812500354609726,0.684464852310997,-0.771321704034419,-0.0425722085080939,-0.0126211204317197
9.48,-0.823534226997198,0.688315969262986,-0.774511408999066,-0.809618227706828,0.646404471488822,-1.77360977134029,-0.822393656002626,0.689252361881042,-0.774609848056614,-0.0428645125529298,-0.0127757758376047
9.5,-0.833355349529403,0.692909649383465,-0.777785116509801,-0.81930683148847,0.65073968483488,-1.77686697870913,-0.832236037848961,0.693869025403368,-0.777881145173436,-0.0431463315302423,-0.0129295666047121
9.52,-0.843125066778195,0.697332364416188,-0.781041688926065,-0.828944805921162,0.654913486543095,-1.78010752024452,-0.842026895923556,0.698313722788807,-0.781135409315002,-0.0434175902085826,-0.0130824631783
9.54,-0.852842776101397,0.701583023122401,-0.784280925367132,-0.838531566794542,0.658924870766371,-1.78333121568329,-0.851765626163694,0.702585378606423,-0.784372447901673,-0.0436782184966813,-0.013234445702516
9.56,-0.862507878064918,0.705660576715669,-0.787502626021639,-0.848066520362332,0.662772871189716,-1.78653787766409,-0.861451624669018,0.706682962081879,-0.787592061865985,-0.0439281514434474,-0.0133855040203965
9.58,-0.872119776479746,0.709564019120659,-0.790706592159915,-0.857549063342344,0.666456561030236,-1.78972731172743,-0.871084287701434,0.710605487095862,-0.790794045673689,-0.0441673292379691,-0.0135356376738673
9.6,-0.88167787843871,0.713292387221365,-0.793892626146236,-0.866978582916478,0.669975053037139,-1.79289931631566,-0.880663011685014,0.714352012182547,-0.793978187343868,-0.0443956972095136,-0.013684855903743
9.62,-0.891181594353058,0.716844761098748,-0.797060531451019,-0.876354456730721,0.673327499491736,-1.79605368277296,-0.890187193205892,0.717921640528123,-0.797144268468122,-0.044613205827527,-0.0138331776497276
9.64,-0.900630337988826,0.720220264257707,-0.800210112662942,-0.885676052895147,0.676513092207437,-1.79919019534535,-0.899656229012162,0.72131351996938,-0.800292064228824,-0.0448198107016342,-0.0139806315504138
9.66,-0.910023526502999,0.723418063843349,-0.803341175501,-0.89494272998392,0.679531062529753,-1.80230863118069,-0.909069516013776,0.724526842992357,-0.803421343416432,-0.0450154725816391,-0.014127255943284
9.68,-0.919360580479464,0.726437370846473,-0.806453526826488,-0.904153837616916,0.682380682341242,-1.80540876050792,-0.918426451514064,0.727560846945834,-0.806531868584376,-0.0452001565662396,-0.014273098514674
9.7,-0.928640923964751,0.729277440298257,-0.809546974654917,-0.913308795497113,0.685061327856322,-1.8084903826336,-0.927726459180853,0.730414821738564,-0.809623428747057,-0.0453737759082201,-0.0144181632280867
9.72,-0.937863984503558,0.731937571454061,-0.812621328167853,-0.922407114556227,0.687572365670362,-1.81155335688847,-0.936968985949236,0.7330880737237,-0.812695873449546,-0.0455362699187938,-0.0145623860783122
9.74,-0.947029193174067,0.734417107966324,-0.815676397724689,-0.931448292872841,0.689913160630823,-1.81459754106459,-0.946153474571647,0.735579943451498,-0.815749052765184,-0.0456876139110227,-0.0147057117309391
9.76,-0.956135984623034,0.736715438046516,-0.818711994874345,-0.940431819837555,0.692083126830374,-1.81762278575477,-0.955279368566876,0.73788982022487,-0.818782810014411,-0.0458277827231306,-0.0148480943063966
9.78,-0.965183797100668,0.73883199461608,-0.821727932366889,-0.949357176152993,0.694081727606883,-1.82062893435252,-0.964346112219971,0.740017142098475,-0.821796981774377,-0.0459567507185031,-0.0149894973799543
9.8,-0.974172072495276,0.740766255446353,-0.824724024165092,-0.958223833833798,0.695908475543424,-1.82361582305212,-0.973353150582145,0.741961395877839,-0.824791397888522,-0.0460744917856874,-0.0151298939817224
9.82,-0.983100256367691,0.742517743287418,-0.827700085455897,-0.96703125620663,0.697562932468274,-1.82658328084858,-0.982299929470668,0.743722117118501,-0.827765881476114,-0.0461809793383924,-0.0152692665966515
9.84,-0.991967797985478,0.744086025985858,-0.830655932661826,-0.975778897910172,0.699044709454914,-1.82953112953764,-0.991185895468771,0.745298890125214,-0.830720248941746,-0.046276186315489,-0.015407607164533
9.86,-1.0007741503569,0.745470716591385,-0.8335913834523,-0.984466204895128,0.700353466822026,-1.83245918371578,-1.00001049592554,0.746691347951172,-0.833654309984766,-0.0463600851810095,-0.0155449170799984
9.88,-1.00951877026466,0.74667147345231,-0.836506256754887,-0.993092614424221,0.701488914133498,-1.83536725078021,-1.00877317895582,0.747899172397289,-0.836567867608664,-0.0464326479241481,-0.0156812071925201
9.9,-1.01820111829941,0.747688000299846,-0.839400372766471,-1.00165755507219,0.702450810198419,-1.83825513092889,-1.01747339344011,0.748922094011513,-0.839460718130397,-0.0464938460592607,-0.0158164978064108
9.92,-1.02682065889303,0.748520046321204,-0.842273552964344,-1.0101604467258,0.703238963071084,-1.84112261716051,-1.02611058902444,0.749759892088203,-0.842332651189664,-0.046543650625865,-0.0159508186808236
9.94,-1.03537686035166,0.749167406221477,-0.845125620117218,-1.01860070058384,0.70385323005099,-1.84396949527449,-1.03468421612031,0.750412394667535,-0.845183449758137,-0.0465820321886403,-0.0160842090297525
9.96,-1.04386919488847,0.749629920274299,-0.847956398296157,-1.02697772529831,0.704293521576591,-1.84679554631654,-1.04319372813786,0.750879478193403,-0.848012892333196,-0.0466089565939843,-0.0162167136136259
9.98,-1.05229713865628,0.749907474361245,-0.850765712885428,-1.03529102884948,0.70455978909378,-1.84960060061412,-1.0516386122668,0.751161046716522,-0.850820805411794,-0.0466243762401102,-0.0163483116357576
10,-1.06066017177982,0.75,-0.853553390593274,-1.0435401694319,0.704651926159919,-1.85238453051061,-1.0600183659563,0.751257021497018,-0.853607060736723,-0.0466283187016092,-0.0164789423389532
10.02,-1.06895777838781,0.749907474361245,-0.856319259462603,-1.05172469260395,0.704569864220627,-1.85514720194609,-1.06833248500661,0.751167371487801,-0.856371524655144,-0.0466208213953424,-0.0166085559542421
10.04,-1.07718944664478,0.749629920274299,-0.859063148881595,-1.05984413618204,0.704313590868329,-1.85788847377238,-1.07658046657856,0.750892116066194,-0.859114056681492,-0.0466019160334248,-0.0167371118159678
10.06,-1.08535466878267,0.749167406221477,-0.861784889594225,-1.06789803024055,0.703883149842259,-1.86060819775301,-1.08476180919333,0.750431325033767,-0.861834509500372,-0.0465716286232257,-0.0168645783617886
10.08,-1.09345294113212,0.748520046321204,-0.864484313710706,-1.07588589711186,0.703278641028455,-1.86330621856322,-1.09287601273247,0.749785118616154,-0.864532728970316,-0.046529979467368,-0.0169909331326771
10.1,-1.10148376415353,0.747688000299846,-0.867161254717843,-1.08380725138637,0.702500220459762,-1.86598237379,-1.10092257843772,0.748953667462901,-0.867208554128382,-0.0464769831637291,-0.0171161627729202
10.12,-1.10944664246791,0.74667147345231,-0.869815547489305,-1.09166159991244,0.701548100315831,-1.86863649393204,-1.10890100891093,0.747937192647304,-0.869861817195571,-0.0464126486054403,-0.0172402630301193
10.14,-1.11734108488743,0.745470716591385,-0.872447028295811,-1.09944844179647,0.700422548923122,-1.87126840239978,-1.11681080811398,0.746735965666274,-0.872492343583077,-0.0463369789808869,-0.0173632387551903
10.16,-1.12516660444569,0.744086025985858,-0.87505553481523,-1.10716726840281,0.699123890754897,-1.87387791551536,-1.12465148136865,0.745350308440205,-0.875099951899352,-0.0462499717737081,-0.0174851039023635
10.18,-1.13292271842778,0.742517743287418,-0.877640906142592,-1.11481756335385,0.697652506431229,-1.87646484251266,-1.13242253535656,0.743780593312859,-0.877684453957987,-0.0461516187627976,-0.0176058815291836
10.2,-1.14060894840005,0.740766255446353,-0.880202982800016,-1.12239880252994,0.696008832718994,-1.87902898553727,-1.14012347811903,0.74202724305127,-0.880245654786422,-0.0460419060223027,-0.0177256037965097
10.22,-1.14822482023963,0.738831994616081,-0.882741606746544,-1.12991045406947,0.694193362531875,-1.8815701396465,-1.147753819057,0.740090730845658,-0.882783352635484,-0.0459208139216249,-0.0178443119685154
10.24,-1.15576986416368,0.736715438046516,-0.885256621387895,-1.13735201493046,0.692206630129309,-1.88408811047475,-1.15531308093839,0.737971566241608,-0.885297356247171,-0.045788317839382,-0.0179620318544718
10.26,-1.16324361475835,0.734417107966324,-0.887747871586117,-1.14472309142761,0.690049093737167,-1.88658277067837,-1.1628008186952,0.735670257353638,-0.887787543813962,-0.0456444678009983,-0.018078712058692
10.28,-1.17064561100749,0.731937571454061,-0.890215203669165,-1.15202328706034,0.687721204829213,-1.88905400124803,-1.17021658464008,0.73318735548541,-0.890253804478088,-0.0454893638489658,-0.0181943013809559
10.3,-1.17797539632112,0.729277440298257,-0.892658465440373,-1.15925219803009,0.6852234745472,-1.89150167619555,-1.17755993277833,0.730523461818442,-0.892696020423808,-0.0453230962456317,-0.0183087576127141
10.32,-1.18523251856354,0.726437370846473,-0.895077506187845,-1.16640941382549,0.682556474057217,-1.89392566271516,-1.18483041905317,0.727679227233411,-0.895114067011448,-0.0451457449370165,-0.0184220471972901
10.34,-1.19241653008126,0.723418063843349,-0.897472176693755,-1.17349451722235,0.67972083454969,-1.89632582118361,-1.19202760134572,0.72465535231034,-0.89750781278243,-0.0449573795528138,-0.0185341452298809
10.36,-1.19952698773064,0.720220264257707,-0.899842329243545,-1.18050708428368,0.676717247239379,-1.89870200516007,-1.1991510394749,0.721452587328747,-0.899877119465926,-0.0447580594063906,-0.0186450354575568
10.38,-1.20656345290513,0.716844761098747,-0.902187817635042,-1.18744668435969,0.673546463365379,-1.9010540613862,-1.20620029519729,0.718071732267782,-0.902221841987107,-0.0445478334947869,-0.0187547102792614
10.4,-1.21352549156242,0.713292387221365,-0.904508497187474,-1.19431288008776,0.670209294191121,-1.90338182978613,-1.21317493220705,0.714513636806337,-0.904541828476967,-0.0443267404987164,-0.0188631707458114
10.42,-1.22041267425118,0.709564019120659,-0.906804224750394,-1.20110522739248,0.666706611004374,-1.90568514346643,-1.22007451613589,0.710779200323136,-0.906836920283693,-0.0440948087825655,-0.018970426559897
10.44,-1.22722457613753,0.705660576715669,-0.909074858712512,-1.20782327548562,0.663039345117239,-1.90796382871616,-1.22689861455289,0.706869371896817,-0.909106951985579,-0.0438520563943942,-0.0190764960760815
10.46,-1.23396077703129,0.701583023122401,-0.91132025901043,-1.21446656686616,0.659208487866153,-1.91021770500683,-1.23364679696447,0.702785150305994,-0.911351751405461,-0.0435984910659356,-0.0191814063008016
10.48,-1.24062086141184,0.697332364416189,-0.913540287137281,-1.22103463732023,0.655215090611892,-1.91244658499243,-1.2403186348143,0.698527584029325,-0.913571139626688,-0.0433341102125961,-0.0192851928923672
10.5,-1.24720441845382,0.692909649383465,-0.915734806151273,-1.22752702656939,0.651060254889473,-1.91465027944717,-1.24691370507351,0.694097764423044,-0.915764935941857,-0.0430589039585164,-0.0193878931017711
10.52,-1.25371104205241,0.688315969262986,-0.917903680684135,-1.2339433722611,0.646744991033114,-1.91682865490802,-1.2534316163805,0.689496769395459,-0.917933017822743,-0.0427729402233549,-0.0194894779090311
10.54,-1.26014033084841,0.683552457476584,-0.920046776949471,-1.24028333915521,0.642270257120953,-1.91898160787477,-1.25987198245455,0.684725709542032,-0.920075296145079,-0.0424763719531751,-0.0195898962582379
10.56,-1.26649188825302,0.678620289349514,-0.922163962751008,-1.24654658271836,0.63763706990831,-1.92110902812758,-1.26623441770019,0.679785744965808,-0.922191675017416,-0.0421693429270686,-0.0196891070734589
10.58,-1.27276532247226,0.673520681820462,-0.924255107490752,-1.25273275280162,0.632846506976072,-1.92321079900546,-1.27251853901321,0.674678082482058,-0.924282051819417,-0.0418519828061114,-0.0197870773868737
10.6,-1.27896024653114,0.668254893141276,-0.926320082177046,-1.25884149364051,0.627899706730701,-1.92528679740621,-1.27872396578058,0.66940397561841,-0.926346317214477,-0.0415244071333637,-0.0198837823387743
10.62,-1.28507627829757,0.66282422256652,-0.928358759432525,-1.26487244385499,0.622797868404222,-1.92733689378649,-1.28485031988039,0.663964724614923,-0.928384355164537,-0.0411867173338696,-0.0199792051775648
10.64,-1.29111304050592,0.657230010032897,-0.930371013501972,-1.27082523644944,0.617542252054236,-1.92936095216176,-1.29089722568173,0.658361676424122,-0.930396042947039,-0.0408390007146578,-0.0200733372597616
10.66,-1.29707016078023,0.651473635828644,-0.932356720260077,-1.27669949881269,0.612134178563909,-1.93135883010632,-1.29686431004461,0.652596224710992,-0.932381251173952,-0.0404813304647409,-0.0201661780499934
10.68,-1.30294727165729,0.645556520252958,-0.934315757219096,-1.28249485271799,0.60657502964198,-1.93333037875329,-1.30275120231994,0.64666980985295,-0.934339843812828,-0.0401137656551157,-0.0202577351210011
10.7,-1.3087440106092,0.639480123265569,-0.936248003536399,-1.28821091432305,0.600866247822754,-1.93527544279464,-1.30855753434936,0.640583918939783,-0.936271678209864,-0.0397363512387633,-0.0203480241536377
10.72,-1.3144600200658,0.633245944126511,-0.938153340021932,-1.29384729417,0.59500933646611,-1.93719386048112,-1.31428294046525,0.634340085773583,-0.93817660511492,-0.0393491180506489,-0.0204370689368688
10.74,-1.3200949474367,0.626855521026203,-0.940031649145566,-1.29940359718542,0.589005859757494,-1.93908546362234,-1.31992705749062,0.627939890868644,-0.940054468708502,-0.0389520828077219,-0.020524901367772
10.76,-1.32564844513304,0.620310430705922,-0.941882815044347,-1.30487942869735,0.58285743326311,-1.94095008040945,-1.32548952674668,0.621384956021077,-0.941905109525486,-0.0385452521240743,-0.0206115574412924
10.78,-1.33112017058892,0.613612288068768,-0.943706723529641,-1.31027447781949,0.576565555730175,-1.94278758745269,-1.33097001739866,0.614676879575739,-0.943728419216761,-0.0381287260275553,-0.0206970171990608
10.8,-1.33650978628255,0.606762745781211,-0.945503262094184,-1.31558846872098,0.570131654767247,-1.94459789747705,-1.33636820658944,0.607817287108784,-0.945524328809993,-0.0377027029834209,-0.0207812335989417
10.82,-1.34181695975704,0.599763493865318,-0.947272319919013,-1.32082111670109,0.563557217223502,-1.94638091733204,-1.34168377224158,0.600807851774699,-0.947292763148767,-0.037267369783148,-0.0208641692501753
10.84,-1.34704136364092,0.592616259281768,-0.949013787880308,-1.325972132594,0.556843788598043,-1.94813654786184,-1.34691639529076,0.59365028843249,-0.949033640534463,-0.0368228962546791,-0.0209457942416211
10.86,-1.35218267566837,0.585322805503748,-0.950727558556123,-1.33104122276883,0.549992973039894,-1.9498646839054,-1.35206575968569,0.586346353645414,-0.950746872750986,-0.0363694352624229,-0.0210260861417577
10.88,-1.35724057869903,0.577884932081841,-0.95241352623301,-1.33602808912959,0.543006433348005,-1.95156521429633,-1.35713155238803,0.578897845680663,-0.952432365091945,-0.0359071227072539,-0.0211050299986829
10.9,-1.36221476073762,0.570304474200023,-0.954071586912541,-1.3409324291152,0.535885890971253,-1.95323802186297,-1.36211346337233,0.571306604509027,-0.954090016390175,-0.0354360775265125,-0.0211826183401134
10.92,-1.36710491495317,0.562583302222845,-0.955701638317723,-1.34575393569952,0.528633126008437,-1.95488298342839,-1.36701118562597,0.563574511804513,-0.955719719049535,-0.0349564016940051,-0.0212588511733853
10.94,-1.37191073969792,0.554723321233957,-0.957303579899307,-1.3504922973913,0.521249977208278,-1.95649996981034,-1.37182441514911,0.555703490943967,-0.957321359078893,-0.0344681802200039,-0.0213337359854535
10.96,-1.37663193852597,0.546726470566058,-0.958877312841991,-1.35514719823421,0.513738341969426,-1.95808884582131,-1.37655285095458,0.547695507006681,-0.958894816128249,-0.0339714811512471,-0.0214072877428923
10.98,-1.38126822021154,0.538594723322392,-0.960422740070513,-1.35971831780683,0.506100176340453,-1.95964947026846,-1.38119619506788,0.539552566774002,-0.960439963526937,-0.0334663555709388,-0.0214795288918948
11,-1.38581929876693,0.530330085889911,-0.961939766255643,-1.36420533122267,0.498337495019856,-1.96118169595371,-1.38575415252706,0.531276718728943,-0.961956668323881,-0.032952837598749,-0.0215504893582735
11.02,-1.39028489346018,0.521934597444236,-0.96342829782006,-1.36860792051057,0.490452345114251,-1.96268537568636,-1.39022643495646,0.522870040615649,-0.963444797621432,-0.0324309581974559,-0.0216201987388904
11.04,-1.39466472883238,0.513410329446516,-0.964888242944126,-1.37292585153327,0.48244660025936,-1.96416041712354,-1.39461278048211,0.514334572264379,-0.964904276609918,-0.0319008839403599,-0.021688629285238
11.06,-1.39895853471464,0.50475938513233,-0.966319511571547,-1.37715890585666,0.474322106473981,-1.96560675168874,-1.39891293090509,0.505672393050306,-0.966335055939394,-0.0313628485887533,-0.0217557412177153
11.08,-1.4031660462448,0.495983898992739,-0.967722015414934,-1.38130685895509,0.466080767930804,-1.96702430482956,-1.40312663032453,0.496885621766546,-0.967737079574709,-0.0308170671415354,-0.0218215031481651
11.1,-1.40728700388373,0.487086036247638,-0.969095667961242,-1.38536948302792,0.457724542535565,-1.96841299645404,-1.40725362633689,0.487976412213446,-0.969110285233547,-0.0302637358449692,-0.0218858904622662
11.12,-1.41132115343134,0.478067992311517,-0.970440384477113,-1.38934654699952,0.449255441927045,-1.96977274093064,-1.41129367003587,0.478946953197792,-0.970454604425113,-0.0297030321926812,-0.0219488853195336
11.14,-1.41526824604229,0.468931992251778,-0.971756082014097,-1.39323781651923,0.440675531477073,-1.97110344708829,-1.41524651601237,0.469799468532022,-0.971769962491161,-0.029135114925662,-0.0220104766533188
11.16,-1.41912803824132,0.459680290239732,-0.973042679413773,-1.3970430539614,0.43198693029052,-1.97240501821633,-1.41911192235444,0.460536217033438,-0.973056278649247,-0.0285601240322654,-0.0220706601708094
