Time,Des_Pos_X,Des_Pos_Y,Des_Pos_Z,Quad_Pos_X,Quad_Pos_Y,Quad_Pos_Z,Vx,Vy,Vz,Alpha,Beta,GammaAlpha,GammaBeta,Fx,Fy,Fz
20.780000000,0.0000,0.0000,-1.5000,0.0022,-0.0047,0.9621,-0.0027,0.0015,-0.0004,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.784000000,0.0000,0.0000,-1.5000,0.0020,-0.0046,0.9621,-0.0037,0.0017,0.0012,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.804000000,0.0000,0.0000,-1.5000,0.0020,-0.0046,0.9621,-0.0037,0.0017,0.0012,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.824000000,0.0000,0.0000,-1.5000,0.0020,-0.0046,0.9621,-0.0037,0.0017,0.0012,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.844000000,0.0000,0.0000,-1.5000,0.0019,-0.0046,0.9622,-0.0039,0.0013,0.0017,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.864000000,0.0000,0.0000,-1.5000,0.0019,-0.0046,0.9622,-0.0039,0.0013,0.0017,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.884000000,0.0000,0.0000,-1.5000,0.0018,-0.0046,0.9623,-0.0041,0.0012,0.0019,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.904000000,0.0000,0.0000,-1.5000,0.0017,-0.0046,0.9623,-0.0043,0.0014,0.0011,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.924000000,0.0000,0.0000,-1.5000,0.0016,-0.0046,0.9623,-0.0045,0.0018,0.0015,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
20.944000000,0.0000,0.0000,-1.5000,0.0016,-0.0046,0.9623,-0.0045,0.0018,0.0015,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.964000000,0.0000,0.0000,-1.5000,0.0014,-0.0046,0.9624,-0.0040,0.0011,-0.0009,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
20.984000000,0.0000,0.0000,-1.5000,0.0014,-0.0046,0.9624,-0.0040,0.0011,-0.0009,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
21.004000000,0.0000,0.0000,-1.5000,0.0013,-0.0046,0.9624,-0.0040,0.0019,0.0001,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
21.024000000,0.0000,0.0000,-1.5000,0.0013,-0.0046,0.9624,-0.0040,0.0019,0.0001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.044000000,0.0000,0.0000,-1.5000,0.0013,-0.0046,0.9624,-0.0036,0.0025,0.0008,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.064000000,0.0000,0.0000,-1.5000,0.0013,-0.0046,0.9624,-0.0036,0.0025,0.0008,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.084000000,0.0000,0.0000,-1.5000,0.0013,-0.0046,0.9625,-0.0031,0.0029,0.0010,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.104000000,0.0000,0.0000,-1.5000,0.0013,-0.0046,0.9625,-0.0031,0.0029,0.0010,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.124000000,0.0000,0.0000,-1.5000,0.0013,-0.0046,0.9625,-0.0031,0.0029,0.0006,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.144000000,0.0000,0.0000,-1.5000,0.0013,-0.0045,0.9625,-0.0036,0.0031,0.0006,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.164000000,0.0000,0.0000,-1.5000,0.0013,-0.0045,0.9625,-0.0036,0.0031,0.0006,0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
21.184000000,0.0000,0.0000,-1.5000,0.0013,-0.0045,0.9626,-0.0033,0.0036,0.0012,0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
21.204000000,0.0000,0.0000,-1.5000,0.0013,-0.0044,0.9626,-0.0033,0.0035,0.0009,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.224000000,0.0000,0.0000,-1.5000,0.0013,-0.0044,0.9626,-0.0033,0.0035,0.0009,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.244000000,0.0000,0.0000,-1.5000,0.0013,-0.0044,0.9627,-0.0038,0.0036,0.0007,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.264000000,0.0000,0.0000,-1.5000,0.0013,-0.0044,0.9627,-0.0038,0.0036,0.0007,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.284000000,0.0000,0.0000,-1.5000,0.0013,-0.0043,0.9628,-0.0041,0.0030,0.0012,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.304000000,0.0000,0.0000,-1.5000,0.0012,-0.0043,0.9628,-0.0045,0.0028,-0.0001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.324000000,0.0000,0.0000,-1.5000,0.0012,-0.0043,0.9628,-0.0045,0.0028,-0.0001,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.344000000,0.0000,0.0000,-1.5000,0.0012,-0.0043,0.9612,-0.0039,0.0020,0.0014,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.364000000,0.0000,0.0000,-1.5000,0.0012,-0.0043,0.9612,-0.0039,0.0020,0.0014,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.384000000,0.0000,0.0000,-1.5000,0.0012,-0.0043,0.9613,-0.0042,0.0021,0.0017,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.404000000,0.0000,0.0000,-1.5000,0.0012,-0.0043,0.9614,-0.0041,0.0022,0.0015,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21.424000000,0.0000,0.0000,-1.5000,0.0012,-0.0043,0.9614,-0.0041,0.0022,0.0015,0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
21.448000000,0.0000,0.0000,-1.5000,0.0012,-0.0044,0.9615,-0.0038,0.0022,0.0014,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
21.464000000,0.0000,0.0000,-1.5000,0.0012,-0.0044,0.9615,-0.0038,0.0022,0.0014,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.484000000,0.0000,0.0000,-1.5000,0.0012,-0.0044,0.9616,-0.0034,0.0019,0.0014,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.504000000,0.0000,0.0000,-1.5000,0.0012,-0.0044,0.9617,-0.0035,0.0020,0.0021,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.524000000,0.0000,0.0000,-1.5000,0.0012,-0.0044,0.9617,-0.0035,0.0020,0.0021,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.544000000,0.0000,0.0000,-1.5000,0.0012,-0.0044,0.9618,-0.0031,0.0018,0.0024,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.564000000,0.0000,0.0000,-1.5000,0.0012,-0.0044,0.9618,-0.0031,0.0018,0.0024,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.584000000,0.0000,0.0000,-1.5000,0.0013,-0.0044,0.9619,-0.0027,0.0018,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.604000000,0.0000,0.0000,-1.5000,0.0013,-0.0044,0.9619,-0.0027,0.0018,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.624000000,0.0000,0.0000,-1.5000,0.0014,-0.0045,0.9620,-0.0021,0.0015,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.644000000,0.0000,0.0000,-1.5000,0.0014,-0.0045,0.9621,-0.0018,0.0009,0.0022,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.664000000,0.0000,0.0000,-1.5000,0.0014,-0.0045,0.9621,-0.0018,0.0009,0.0022,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.684000000,0.0000,0.0000,-1.5000,0.0015,-0.0046,0.9622,-0.0013,0.0003,0.0016,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
21.704000000,0.0000,0.0000,-1.5000,0.0016,-0.0046,0.9622,-0.0012,0.0004,0.0010,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.724000000,0.0000,0.0000,-1.5000,0.0016,-0.0046,0.9622,-0.0012,0.0004,0.0010,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.744000000,0.0000,0.0000,-1.5000,0.0018,-0.0048,0.9622,-0.0009,-0.0004,0.0004,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.764000000,0.0000,0.0000,-1.5000,0.0019,-0.0049,0.9621,-0.0001,-0.0014,-0.0003,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.784000000,0.0000,0.0000,-1.5000,0.0019,-0.0049,0.9621,-0.0001,-0.0014,-0.0003,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.804000000,0.0000,0.0000,-1.5000,0.0021,-0.0050,0.9620,0.0005,-0.0016,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.824000000,0.0000,0.0000,-1.5000,0.0021,-0.0050,0.9620,0.0005,-0.0016,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
21.844000000,0.0000,0.0000,-1.5000,0.0022,-0.0052,0.9619,0.0006,-0.0019,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.868000000,0.0000,0.0000,-1.5000,0.0023,-0.0053,0.9619,0.0005,-0.0020,0.0003,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.884000000,0.0000,0.0000,-1.5000,0.0023,-0.0053,0.9619,0.0005,-0.0020,0.0003,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.904000000,0.0000,0.0000,-1.5000,0.0024,-0.0054,0.9619,0.0010,-0.0016,0.0006,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.924000000,0.0000,0.0000,-1.5000,0.0026,-0.0055,0.9619,0.0015,-0.0011,0.0010,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.944000000,0.0000,0.0000,-1.5000,0.0026,-0.0055,0.9619,0.0015,-0.0011,0.0010,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
21.964000000,0.0000,0.0000,-1.5000,0.0027,-0.0055,0.9620,0.0015,-0.0011,0.0014,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
21.984000000,0.0000,0.0000,-1.5000,0.0027,-0.0055,0.9620,0.0015,-0.0011,0.0014,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
22.004000000,0.0000,0.0000,-1.5000,0.0028,-0.0056,0.9621,0.0010,-0.0009,0.0023,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
22.024000000,0.0000,0.0000,-1.5000,0.0028,-0.0056,0.9622,0.0001,-0.0010,0.0022,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
22.044000000,0.0000,0.0000,-1.5000,0.0028,-0.0056,0.9622,0.0001,-0.0010,0.0022,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.064000000,0.0000,0.0000,-1.5000,0.0029,-0.0056,0.9623,-0.0002,-0.0007,0.0020,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.084000000,0.0000,0.0000,-1.5000,0.0029,-0.0056,0.9623,-0.0002,-0.0007,0.0020,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
22.104000000,0.0000,0.0000,-1.5000,0.0029,-0.0056,0.9623,-0.0007,-0.0002,0.0022,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
22.124000000,0.0000,0.0000,-1.5000,0.0029,-0.0056,0.9624,-0.0008,0.0002,0.0025,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.144000000,0.0000,0.0000,-1.5000,0.0029,-0.0056,0.9624,-0.0008,0.0002,0.0025,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.164000000,0.0000,0.0000,-1.5000,0.0028,-0.0056,0.9625,-0.0016,0.0005,0.0028,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.184000000,0.0000,0.0000,-1.5000,0.0028,-0.0056,0.9625,-0.0016,0.0005,0.0028,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.204000000,0.0000,0.0000,-1.5000,0.0028,-0.0056,0.9626,-0.0019,0.0004,0.0032,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.224000000,0.0000,0.0000,-1.5000,0.0028,-0.0056,0.9626,-0.0019,0.0004,0.0032,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.244000000,0.0000,0.0000,-1.5000,0.0027,-0.0056,0.9627,-0.0022,-0.0001,0.0033,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.264000000,0.0000,0.0000,-1.5000,0.0027,-0.0056,0.9627,-0.0022,-0.0001,0.0033,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.284000000,0.0000,0.0000,-1.5000,0.0027,-0.0056,0.9628,-0.0021,-0.0002,0.0030,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.304000000,0.0000,0.0000,-1.5000,0.0026,-0.0056,0.9629,-0.0023,-0.0003,0.0031,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.324000000,0.0000,0.0000,-1.5000,0.0026,-0.0056,0.9629,-0.0023,-0.0003,0.0031,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.344000000,0.0000,0.0000,-1.5000,0.0026,-0.0056,0.9629,-0.0018,-0.0005,0.0031,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.364000000,0.0000,0.0000,-1.5000,0.0026,-0.0056,0.9629,-0.0016,-0.0003,0.0030,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.384000000,0.0000,0.0000,-1.5000,0.0026,-0.0056,0.9629,-0.0016,-0.0003,0.0030,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.404000000,0.0000,0.0000,-1.5000,0.0025,-0.0056,0.9630,-0.0022,-0.0005,0.0026,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.424000000,0.0000,0.0000,-1.5000,0.0025,-0.0056,0.9630,-0.0022,-0.0005,0.0026,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.444000000,0.0000,0.0000,-1.5000,0.0025,-0.0056,0.9630,-0.0021,-0.0002,0.0023,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.464000000,0.0000,0.0000,-1.5000,0.0025,-0.0056,0.9630,-0.0021,-0.0002,0.0023,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.484000000,0.0000,0.0000,-1.5000,0.0025,-0.0056,0.9630,-0.0028,-0.0001,0.0027,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.504000000,0.0000,0.0000,-1.5000,0.0024,-0.0056,0.9630,-0.0033,-0.0007,0.0019,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.524000000,0.0000,0.0000,-1.5000,0.0023,-0.0057,0.9630,-0.0030,-0.0006,0.0029,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.544000000,0.0000,0.0000,-1.5000,0.0023,-0.0057,0.9630,-0.0030,-0.0006,0.0029,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.564000000,0.0000,0.0000,-1.5000,0.0023,-0.0057,0.9630,-0.0031,-0.0005,0.0030,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.584000000,0.0000,0.0000,-1.5000,0.0023,-0.0057,0.9630,-0.0031,-0.0005,0.0030,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.604000000,0.0000,0.0000,-1.5000,0.0022,-0.0057,0.9631,-0.0029,0.0001,0.0033,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.624000000,0.0000,0.0000,-1.5000,0.0022,-0.0056,0.9631,-0.0027,0.0004,0.0027,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.644000000,0.0000,0.0000,-1.5000,0.0022,-0.0056,0.9631,-0.0027,0.0004,0.0027,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.664000000,0.0000,0.0000,-1.5000,0.0022,-0.0056,0.9631,-0.0026,-0.0009,0.0019,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
22.684000000,0.0000,0.0000,-1.5000,0.0022,-0.0057,0.9631,-0.0017,-0.0005,0.0021,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.704000000,0.0000,0.0000,-1.5000,0.0022,-0.0057,0.9631,-0.0017,-0.0005,0.0021,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.724000000,0.0000,0.0000,-1.5000,0.0022,-0.0056,0.9630,-0.0014,-0.0004,0.0027,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.744000000,0.0000,0.0000,-1.5000,0.0022,-0.0056,0.9630,-0.0014,-0.0004,0.0027,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.764000000,0.0000,0.0000,-1.5000,0.0023,-0.0056,0.9630,-0.0007,-0.0008,0.0030,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.784000000,0.0000,0.0000,-1.5000,0.0023,-0.0056,0.9630,-0.0007,-0.0008,0.0030,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
22.804000000,0.0000,0.0000,-1.5000,0.0023,-0.0056,0.9631,-0.0003,-0.0012,0.0038,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.824000000,0.0000,0.0000,-1.5000,0.0023,-0.0057,0.9631,-0.0003,-0.0011,0.0034,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.844000000,0.0000,0.0000,-1.5000,0.0023,-0.0057,0.9631,-0.0003,-0.0011,0.0034,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
22.864000000,0.0000,0.0000,-1.5000,0.0024,-0.0057,0.9631,-0.0002,-0.0014,0.0034,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
22.884000000,0.0000,0.0000,-1.5000,0.0024,-0.0057,0.9631,0.0005,-0.0024,0.0042,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.904000000,0.0000,0.0000,-1.5000,0.0024,-0.0057,0.9631,0.0005,-0.0024,0.0042,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.924000000,0.0000,0.0000,-1.5000,0.0025,-0.0058,0.9631,0.0009,-0.0020,0.0041,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.944000000,0.0000,0.0000,-1.5000,0.0025,-0.0058,0.9631,0.0009,-0.0020,0.0041,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.964000000,0.0000,0.0000,-1.5000,0.0026,-0.0058,0.9631,0.0015,-0.0022,0.0037,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22.984000000,0.0000,0.0000,-1.5000,0.0028,-0.0059,0.9631,0.0022,-0.0020,0.0031,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.004000000,0.0000,0.0000,-1.5000,0.0028,-0.0059,0.9631,0.0022,-0.0020,0.0031,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
23.024000000,0.0000,0.0000,-1.5000,0.0029,-0.0059,0.9630,0.0027,-0.0022,0.0027,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
23.044000000,0.0000,0.0000,-1.5000,0.0030,-0.0059,0.9630,0.0030,-0.0019,0.0031,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.064000000,0.0000,0.0000,-1.5000,0.0030,-0.0059,0.9630,0.0030,-0.0019,0.0031,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.084000000,0.0000,0.0000,-1.5000,0.0031,-0.0059,0.9628,0.0030,-0.0021,0.0032,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.104000000,0.0000,0.0000,-1.5000,0.0031,-0.0059,0.9628,0.0030,-0.0021,0.0032,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.124000000,0.0000,0.0000,-1.5000,0.0032,-0.0060,0.9628,0.0026,-0.0019,0.0034,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.144000000,0.0000,0.0000,-1.5000,0.0032,-0.0060,0.9628,0.0026,-0.0019,0.0034,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
23.164000000,0.0000,0.0000,-1.5000,0.0033,-0.0060,0.9627,0.0025,-0.0017,0.0036,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.184000000,0.0000,0.0000,-1.5000,0.0034,-0.0060,0.9627,0.0027,-0.0018,0.0039,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.204000000,0.0000,0.0000,-1.5000,0.0034,-0.0060,0.9627,0.0027,-0.0018,0.0039,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.224000000,0.0000,0.0000,-1.5000,0.0035,-0.0061,0.9626,0.0036,-0.0022,0.0023,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.244000000,0.0000,0.0000,-1.5000,0.0036,-0.0061,0.9625,0.0037,-0.0016,0.0017,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.264000000,0.0000,0.0000,-1.5000,0.0036,-0.0061,0.9625,0.0037,-0.0016,0.0017,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23.284000000,0.0000,0.0000,-1.5000,0.0037,-0.0061,0.9623,0.0040,-0.0012,0.0019,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.304000000,0.0000,0.0000,-1.5000,0.0037,-0.0061,0.9623,0.0040,-0.0012,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.324000000,0.0000,0.0000,-1.5000,0.0038,-0.0061,0.9622,0.0041,-0.0008,0.0012,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.344000000,0.0000,0.0000,-1.5000,0.0038,-0.0061,0.9622,0.0041,-0.0008,0.0012,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.364000000,0.0000,0.0000,-1.5000,0.0038,-0.0060,0.9621,0.0040,-0.0006,0.0016,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.400000000,0.0000,0.0000,-1.5000,0.0039,-0.0060,0.9620,0.0033,-0.0003,0.0013,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.404000000,0.0000,0.0000,-1.5000,0.0039,-0.0060,0.9620,0.0033,-0.0003,0.0013,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.424000000,0.0000,0.0000,-1.5000,0.0040,-0.0060,0.9619,0.0033,-0.0002,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.444000000,0.0000,0.0000,-1.5000,0.0040,-0.0060,0.9619,0.0033,-0.0002,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.464000000,0.0000,0.0000,-1.5000,0.0040,-0.0059,0.9618,0.0029,0.0003,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.484000000,0.0000,0.0000,-1.5000,0.0040,-0.0059,0.9618,0.0029,0.0003,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.504000000,0.0000,0.0000,-1.5000,0.0040,-0.0059,0.9618,0.0024,0.0003,0.0025,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.524000000,0.0000,0.0000,-1.5000,0.0040,-0.0058,0.9617,0.0021,0.0007,0.0020,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.544000000,0.0000,0.0000,-1.5000,0.0040,-0.0058,0.9617,0.0021,0.0007,0.0020,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.564000000,0.0000,0.0000,-1.5000,0.0040,-0.0058,0.9616,0.0021,0.0009,0.0020,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
23.584000000,0.0000,0.0000,-1.5000,0.0040,-0.0058,0.9616,0.0021,0.0009,0.0020,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.604000000,0.0000,0.0000,-1.5000,0.0039,-0.0057,0.9616,0.0019,0.0007,0.0014,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.624000000,0.0000,0.0000,-1.5000,0.0039,-0.0057,0.9616,0.0019,0.0007,0.0014,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
23.644000000,0.0000,0.0000,-1.5000,0.0039,-0.0057,0.9616,0.0020,0.0009,0.0015,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.664000000,0.0000,0.0000,-1.5000,0.0039,-0.0057,0.9616,0.0020,0.0009,0.0015,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
23.684000000,0.0000,0.0000,-1.5000,0.0039,-0.0056,0.9615,0.0023,0.0013,0.0011,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.704000000,0.0000,0.0000,-1.5000,0.0038,-0.0056,0.9615,0.0017,0.0013,0.0004,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.724000000,0.0000,0.0000,-1.5000,0.0038,-0.0056,0.9615,0.0017,0.0013,0.0004,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.744000000,0.0000,0.0000,-1.5000,0.0038,-0.0056,0.9614,0.0018,0.0007,-0.0001,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.764000000,0.0000,0.0000,-1.5000,0.0038,-0.0056,0.9614,0.0018,0.0007,-0.0001,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.784000000,0.0000,0.0000,-1.5000,0.0038,-0.0055,0.9613,0.0016,0.0001,-0.0005,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
23.804000000,0.0000,0.0000,-1.5000,0.0038,-0.0055,0.9613,0.0016,0.0001,-0.0005,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
